"cns1","cns2","pcn1","pcn2","inv1","inv2","imt1","imt2","ped1","ped2","oe1","oe2","cpex1","cpex2","pro1","pro2","ikp1","ikp2","fit"
27.3472181115186,43.0515020475686,44.8697337289336,75.0212109657533,0.0373387680741157,0.036151927386063,0.483604024888411,0.447319867112232,0.778223091846687,1.12261273905628,0.263271864534584,0.833861147124364,5.17044396927923,4.64587512266343,131.083421671843,133.315355296347,0.475043632067486,0.166018825670658,-1.81823168136503
49.7902861235383,43.7361557434207,62.211214838837,76.203530813948,0.0304893730020972,0.0356895053207943,0.277888285231874,0.472158668974517,1.05263336321725,1.18257351812673,0.487639768844503,0.701654081119415,4.30517437314529,5.8339633706018,143.666453301449,89.5956774853274,0.344966351738973,0.161192200944551,76.203530813948
44.1951287192339,65.1384476908401,35.4041300702658,79.5817309613019,0.030158067775796,0.0236348133686888,0.404072508205011,0.277659843633651,1.18757773435684,0.951476657723639,0.587540907323092,0.720824362495774,0.831575421394525,5.22537737492604,119.259616640521,168.939576375844,0.508063907764331,0.360413322958574,35.386602242068
19.8897061977803,49.2886794085206,54.635578002467,75.9624180628389,0.0435264912460743,0.0369301196502793,0.364823306543377,0.336158682321433,1.00035242404726,1.29122388358813,0.444269054861403,0.727026016367273,3.66130508851733,3.82852110983124,98.454004974311,103.995290385126,0.226493394073157,0.327182593954089,75.9624180628389
57.5392646776494,36.5521235389891,53.7426568609535,81.8309842060037,0.0120236331425036,0.0300549959923495,0.439037006791451,0.381468967694163,1.19230659568699,1.15749126357101,0.384246733259362,0.716329855676261,4.13485644127935,5.21652828763739,109.938428857017,154.449238867688,0.326725054886963,0.193952516237018,-53.7426568609535
61.9127470650025,49.7729593263198,34.9427682353806,83.9089813207305,0.0390859433932961,0.023793078229626,0.36781825103381,0.282792906487749,0.908540596861831,1.1359712594217,0.326057151308581,0.721147947775863,5.38621748392912,7.93424695310201,104.58626839046,102.998037070904,0.232970112409662,0.119373384846504,83.9089813207305
28.5671607946072,63.0845246196956,41.0536098550866,76.1007845144983,0.0253563099429924,0.0244617474067935,0.382697400444295,0.459349158917493,0.947977806316559,1.16164973494425,0.618148076825624,0.886518417505716,4.67121818472111,5.12399594970055,157.91082405366,131.221266449416,0.113364912019456,0.186149348456675,34.5173638250884
45.893861659249,46.1987677464131,70.5412283689981,77.0812209113405,0.0485940784296435,0.0263482766937454,0.510016209316025,0.541496499615102,1.06766410733106,1.2283739032078,0.461187135954389,0.807062133097041,3.34837304056564,5.54157957242441,166.515858685362,69.1947362838718,0.186665020820465,0.101579924909715,-70.5412283689981
58.4662158893721,39.0442394123137,56.0673990508556,75.058672350412,0.042102240667881,0.0205037376197504,0.310053147802959,0.307942011928723,1.35146734322657,1.25165870704462,0.447399050076289,0.781937458565196,2.9105652025896,6.57150141608442,121.596121792053,99.6039259852646,0.279382141856525,0.343469123233633,-56.0673990508556
48.9201934246074,60.6546396263482,43.9089680237536,88.700796514619,0.0342294689613105,0.0358090774223905,0.505246178173373,0.183360326687893,1.11989472972282,1.04167933447521,0.144556834547282,0.706110259356648,4.38702457946031,3.38223290447001,153.705893313463,77.7343942296473,0.200428297953124,0.103300842936653,88.700796514619
30.0992443102314,44.3503174296175,31.6500998560686,83.7828952525677,0.0430087954232521,0.0197973593479404,0.585823247850385,0.6960571619624,1.23394597380499,0.824326275606526,0.306672794544305,0.790804897135245,1.91417299347233,3.01646287634741,101.700064125658,129.234826488516,0.229462261726654,0.219440186760173,83.7828952525677
72.3590481075179,37.1889421537282,73.7131900868771,84.7717460375168,0.0369033915824044,0.018358307513047,0.264838760460211,0.470251536146788,1.1701395659586,1.02590311160209,0.49535340927689,0.936408674507192,6.70003680680097,5.38062334346522,130.454529772269,93.4810227223717,0.394817308294015,0.234864674858618,-36.5242479331489
82.0081166139658,44.2379029797107,29.564072134741,78.6675589420547,0.0224832269892012,0.0285159877661902,0.555861372469881,0.20480423524626,1.38092463939959,0.927889597817445,0.751035591697333,0.939553481662423,5.67016531220513,7.24307507985508,126.196030478724,125.914887967623,0.574490150464424,0.369174853379173,-3.34055767191116
37.9101409224518,57.1295786564088,40.606348890467,80.2860467218639,0.0419729647530892,0.0405912653222351,0.518620043815248,0.326581252264026,1.2337326277217,1.11025542121565,0.638937132953439,0.790044374985527,6.61390109797084,4.52011040915615,102.347451572587,139.118506657344,0.15293320327006,0.655532587020972,80.2860467218639
61.7463140869105,43.6669621092323,46.0019934692225,86.6539095047651,0.0258421265275987,0.0248572387459481,0.326716020625744,0.360557945719398,0.967438958535619,1.07010975910443,0.568931075168792,0.706178434754338,5.80390950098882,5.77234695115496,95.5681990143454,83.3878848288741,0.137659364941725,0.450389244027447,86.6539095047651
58.189954503941,59.9067873716185,54.0045935680214,81.5618252511766,0.0292195904129504,0.0430648984715682,0.223573180938806,0.44591336515425,0.95752157218409,0.855754264333577,0.504051387587114,0.706546904900179,2.12568878109372,3.59186933605244,90.3286109218324,109.733139870056,0.377716610586892,0.11471272530888,81.5618252511766
47.8685251482672,39.3492263450753,44.3728803020912,89.9670249654179,0.0129464616167826,0.0335652224597351,0.281409407731165,0.28416552047348,0.884629567766896,1.2992493477887,0.452441076894638,0.76324316080152,5.00326672824822,4.90857815299069,108.726246259483,119.217262212395,0.327306216560741,0.106606306156312,89.9670249654179
59.6918572635553,66.5974392295006,43.0849532404225,84.2359843714939,0.0413216115801696,0.0195335598165188,0.260026391787371,0.320366613781133,1.13153681285157,1.24661860558759,0.629715719206669,0.716884794975519,5.65058663135179,4.65407657254479,84.766887277472,153.721319251989,0.154335250897327,0.300035773701514,84.2359843714939
