"cns1","cns2","pcn1","pcn2","inv1","inv2","imt1","imt2","ped1","ped2","oe1","oe2","cpex1","cpex2","pro1","pro2","ikp1","ikp2","fit"
61.7038350029383,59.6300848128605,26.5511041675268,66.2831614761059,0.0215933404764809,0.0284532244554908,0.228053205130863,0.75671857545526,0.961070075945175,1.45050450797387,0.598913959893761,0.505043268366486,7.38088781286131,4.95111420509274,132.401401022998,151.833625008736,0.218084049024086,0.481500225312136,4.57932647316757
36.5834792249282,38.6478977116372,64.2766557440352,24.5619775318306,0.030950879362762,0.0190854209197354,0.395715969782565,0.750862912573819,1.17310283067922,1.43370598905392,0.485876306507098,0.515137056370798,4.53727573812905,6.83724836178416,139.143972801505,146.80728810098,0.254539720490138,0.367860870621244,-25.628758032398
62.1603830280173,61.6223948339556,43.5466658410751,62.2641241288986,0.0358358159361108,0.0138575873951271,0.228887606182413,0.755343943560477,1.08863939074163,1.46511905720387,0.312973346922318,0.51184865064076,5.14873638152324,8.48191100335604,143.840054621046,118.668278292127,0.130137763312974,0.443984943103252,62.2641241288986
58.3511843262418,41.7532621036067,59.3006414089384,43.2018824788661,0.0276345884360521,0.0397498364515771,0.271365754868636,0.874452901324423,1.32297274439743,1.42240823084702,0.424234258589991,0.831915690956631,2.27180393332655,8.038609517508,119.24675816491,107.698321234491,0.120336254281983,0.338849335930522,-17.5473793053317
45.0712875093145,60.7212098935632,44.1233402543497,59.0944425475101,0.0380286588620037,0.0265095870402623,0.513875618169754,0.987464794601354,1.17339069378435,1.41912852890843,0.486437295731254,0.696471100779591,5.12716738721619,7.28625043022731,115.405324493226,105.216756085888,0.198597987730074,0.152926719191189,-44.1233402543497
50.5248216832832,67.3809970581088,25.733268447975,46.3870192601071,0.0510280855604984,0.0110521060641213,0.558455823409386,0.721019903031348,1.17015321911607,1.40406971410521,0.537928418453318,0.539107841432443,1.28864854621925,6.61705435652467,103.017695132209,133.068073940633,0.359147203783169,0.103788471487122,16.8561753748256
91.8972004031797,41.5945203832173,57.4164493641436,44.456620654548,0.0390642991683263,0.0344589679014633,0.254649185438251,0.700741892457701,1.03964044162529,1.44354934477773,0.477427236768749,0.859030294079841,5.17778783221127,4.72008759544671,122.761703473654,125.168416638194,0.275894636913563,0.603847742040981,-57.4164493641436
52.345953079803,48.5769751377527,73.1145328912982,85.4252316075107,0.0156414569331047,0.029972632338969,0.470596127394799,0.702297298565524,1.15531774315506,1.42066150625359,0.13072424811461,0.686300584867984,4.87376556117219,5.334152024176,173.534106640526,116.533372104969,0.188196966459815,0.182167368711989,-73.1145328912982
51.6613921956476,50.2994299453767,36.7863157934999,38.0944943879886,0.0420787370199197,0.0305853696925668,0.49632649650752,0.732242940939806,0.996882452535669,1.40180742153281,0.562756663997238,0.727080219078342,5.97180052620263,4.30134225352788,146.092693135068,113.783096738895,0.258187931328598,0.263716482161836,13.5131141518768
33.2120328570361,21.4017415211709,35.7317392323477,58.0446078519594,0.0226133099238217,0.0376899067975638,0.376313864843136,0.79049051602886,1.05675935910046,1.45145076409408,0.534808985315718,0.125675506553503,4.24201334937913,6.6147792834463,117.389103651556,107.94681393801,0.153456331902011,0.215555873670054,24.8325749949233
47.1622243366859,44.0513130193298,45.1219167524998,50.5744305599708,0.0338765448087715,0.0167211831922581,0.324616314230847,0.709254362946894,0.977258429865841,1.47725393914129,0.381222896548583,0.553629060992987,5.93534371838903,8.09095793316144,107.027755408826,140.630799253614,0.172360566609329,0.267055270957746,-45.1219167524998
64.889485443791,50.635937826659,49.5245457293536,24.4635009233636,0.0271551426044141,0.0296056435608606,0.53317135824027,0.877741220167733,0.942430801535763,1.4117005032715,0.529630320980607,0.525257538798469,5.68323202298113,2.86159055225987,142.265629146059,97.9960243660373,0.519616687519344,0.203628317594308,1.11139209730546
41.2213183904394,31.1602404474773,49.0200089626471,51.4010794467292,0.0366268650618396,0.0221212238434398,0.440142562226569,0.748184705470089,0.642326865555231,1.43797670564748,0.623467323851076,0.480377117857798,4.47024686047463,6.51483420841306,148.703740096937,139.216009135386,0.483906694891083,0.382566132272475,-49.0200089626471
23.1770808354116,70.1561203024672,45.9354720389755,35.6737804714053,0.0297895764733816,0.0282117316520489,0.358200834855072,0.781920335109089,0.980855720516505,1.4067368726675,0.21663315084786,0.499498614105119,5.48692028499926,7.66645942178813,146.422031005045,139.27512547584,0.296665721801627,0.38387984864053,35.6737804714053
36.1409247159306,43.9472223708094,48.0972008399634,66.3207340195828,0.0454771072258822,0.036511481913557,0.370671110521735,0.714372164369309,1.25985061432888,1.47023152054399,0.469231638053224,0.564859841357878,5.44066540605468,3.21829502930475,154.741106317469,113.327812314647,0.569820662596132,0.450780459027285,66.3207340195828
